id,hhb,hbo2,ca,na
12981,8.212778,4.1493025,8.964999,3.00719
12982,8.015951,4.090558,8.89007,3.0087476
12983,8.086297,4.053303,8.896851,2.9870822
12984,8.0336,4.037418,8.874717,2.984685
12985,8.180947,4.1404448,8.9431505,3.0037124
12986,8.135997,4.081348,8.944896,3.0103884
12987,8.197876,4.145626,8.954485,3.0060294
12988,8.084659,4.0400963,8.896883,2.985241
12989,8.2526045,4.112261,8.96001,2.983482
12990,7.996021,4.0462885,8.877672,2.9987588
12991,7.96927,4.061481,8.879354,3.0082595
12992,8.224026,4.1097965,8.960095,2.991196
12993,8.172918,4.0578814,8.911072,2.9708405
12994,8.272108,4.167616,8.985528,3.0022545
12995,8.212209,4.121935,8.96237,3.0004091
12996,8.040159,4.036579,8.8839,2.9890494
12997,8.171123,4.120764,8.93903,2.9988728
12998,8.254162,4.1576376,8.976877,3.0029252
12999,8.298861,4.1657376,8.9621,2.9780228
13000,8.198787,4.1403847,8.945966,3.0006642
13001,8.116961,4.039215,8.891051,2.9722486
13002,8.171006,4.126604,8.929388,2.9973202
13003,8.13547,4.051158,8.916591,2.9835126
13004,8.18809,4.087683,8.936371,2.9854321
13005,8.202359,4.1267548,8.959972,3.002221
13006,8.230083,4.134454,8.976691,3.0035841
13007,8.072889,4.048429,8.906098,2.989794
13008,8.227058,4.1057053,8.958532,2.9899225
13009,8.266596,4.143248,8.997253,3.002031
13010,8.274751,4.1306124,8.980303,2.9951038
13011,7.973624,4.0552993,8.873265,3.003918
13012,8.166377,4.0771203,8.978584,3.0049272
13013,8.133211,4.061107,8.863891,2.9611754
13014,8.279016,4.170192,8.987581,3.0024965
13015,8.248025,4.107737,8.967712,2.9908907
13016,7.957955,4.0535135,8.863018,3.0017624
13017,8.238044,4.1270456,8.972452,2.9982302
13018,8.013185,4.0536075,8.891365,3.0016553
13019,8.076398,4.053922,8.881495,2.9760182
13020,8.20337,4.146414,8.964391,3.007371
13021,8.296619,4.139073,8.992037,2.9940228
13022,8.300292,4.155245,8.988317,2.9959362
13023,8.270028,4.1638837,8.986462,3.004164
13024,8.289103,4.151987,8.991079,2.999442
13025,8.239404,4.1054754,8.965669,2.991644
13026,8.322956,4.185897,9.003594,2.9979246
13027,8.201032,4.126276,8.951686,2.9999557
13028,8.066452,4.04929,8.866644,2.9745333
13029,8.018922,4.092937,8.893574,3.0100002
13030,8.138054,4.0722685,8.882766,2.9710808
13031,8.101803,4.0562835,8.90161,2.9849255
13032,8.019025,4.0544868,8.895123,3.0021603
13033,8.206623,4.07632,8.943902,2.983173
13034,8.228594,4.090438,8.956629,2.9860487
13035,8.280716,4.142587,8.988666,2.9988177
13036,8.063644,4.037818,8.878857,2.9788396
13037,8.240839,4.1174006,8.910851,2.9649138
13038,8.019817,4.0509715,8.8954115,3.0015361
13039,8.132002,4.045362,8.9106655,2.9801617
13040,8.079059,4.041176,8.875532,2.974485
13041,8.133017,4.0605717,8.862805,2.9600005
13042,8.243496,4.1196747,8.970429,2.9949465
13043,8.120913,4.066454,8.878345,2.9650743
13044,8.157278,4.128491,8.938736,3.0051293
13045,8.016659,4.0918665,8.890763,3.009872
13046,7.959927,4.0648794,8.872715,3.0075557
13047,8.066347,4.0313606,8.890746,2.985049
13048,8.212867,4.148565,8.944026,2.9968488
13049,8.287429,4.1321063,8.990623,2.9914978
13050,8.028493,4.0369534,8.879842,2.9897752
13051,8.160819,4.055205,8.924714,2.9815567
13052,8.286809,4.1729093,8.987153,2.9998736
13053,8.20991,4.082868,8.954889,2.9900215
13054,8.174846,4.1243567,8.937977,2.9995565
13055,8.307233,4.1749306,8.976884,2.9881978
13056,8.226546,4.133206,8.963085,3.00067
13057,8.20095,4.119085,8.9533,2.9989672
13058,8.2244835,4.124402,8.972305,3.0006254
13059,8.284987,4.162774,8.977101,2.9940102
13060,8.013397,4.0898004,8.889957,3.0090795
13061,8.029108,4.0684657,8.901717,3.009375
13062,8.218047,4.121033,8.966741,3.0006628
13063,8.083751,4.0517125,8.885599,2.9813375
13064,8.286901,4.153625,8.991628,3.0009704
13065,7.9801545,4.1051235,8.8951435,3.0236385
13066,8.090271,4.0442686,8.896261,2.9833775
13067,8.060008,4.089441,8.931339,3.0188727
13068,8.184241,4.12285,8.947816,2.9997294
13069,8.250302,4.1077228,8.955996,2.9832208
13070,8.156104,4.1212726,8.928862,2.998598
13071,8.212214,4.122298,8.965157,3.0004675
13072,8.192573,4.1310763,8.94588,3.0010245
13073,8.29674,4.148434,8.988773,2.9960332
13074,8.168333,4.081878,8.922255,2.983087
13075,8.147442,4.0472727,8.900453,2.97061
13076,7.9402246,4.0694537,8.8633,3.0090697
13077,8.271591,4.150639,8.988723,3.003264
13078,8.279355,4.119031,8.958335,2.977459
13079,7.9555583,4.0591063,8.865121,3.0036242
13080,8.274832,4.1430964,8.988745,3.0008311
13081,7.9911404,4.07538,8.88984,3.0128396
13082,8.250311,4.104427,8.955515,2.981564
13083,8.068525,4.0451584,8.89487,2.986395
13084,8.102399,4.0409117,8.883329,2.970395
13085,8.222146,4.129768,8.965251,3.0015814
13086,8.080744,4.038004,8.868494,2.9710102
13087,8.233926,4.1169124,8.907471,2.9697108
13088,8.022491,4.0911617,8.892107,3.00877
13089,8.132833,4.044131,8.892084,2.9695644
13090,8.105164,4.044951,8.9154,2.9853137
13091,8.236878,4.130754,8.975408,3.0010703
13092,8.256067,4.115478,8.963993,2.9856312
13093,8.235672,4.0987,8.963807,2.991111
13094,8.075017,4.0348506,8.891841,2.9839137
13095,8.094103,4.0341005,8.892896,2.9777887
13096,8.205919,4.0770082,8.9421,2.9814632
13097,8.094101,4.0493565,8.860337,2.9672217
13098,8.136998,4.12136,8.925457,3.0026035
13099,8.208818,4.075735,8.938981,2.979203
13100,7.996321,4.051064,8.882886,3.003051
13101,8.225913,4.1450253,8.964206,3.002697
13102,8.025463,4.0925837,8.897603,3.0100315
13103,8.286599,4.160639,8.984213,2.99835
13104,8.203261,4.0910177,8.902455,2.966951
13105,8.037316,4.040772,8.898658,2.9975522
13106,8.302927,4.1806045,8.995044,2.9997048
13107,8.021232,4.091882,8.893957,3.0100439
13108,8.251256,4.1243906,8.983423,2.9974132
13109,8.169551,4.1021104,8.864359,2.9640672
13110,8.01528,4.090473,8.889575,3.0093236
13111,8.044378,4.043397,8.899529,2.9964125
13112,8.08609,4.0546446,8.887259,2.976898
13113,8.301416,4.1412725,9.009329,2.997582
13114,8.229352,4.0974336,8.95347,2.9860394
13115,8.250404,4.14631,8.982028,3.004731
13116,8.174285,4.0546246,8.919969,2.9740458
13117,8.246525,4.1097016,8.934108,2.9765046
13118,8.069153,4.0355463,8.889971,2.9831698
13119,8.233144,4.143066,8.976207,3.0059214
13120,8.284858,4.140401,8.988058,2.9971614
13121,8.244662,4.1244397,8.979434,2.9981825
13122,8.066251,4.0314,8.888857,2.9824424
13123,8.277032,4.1443133,8.989056,3.000052
13124,8.214785,4.133208,8.966569,3.0040967
13125,8.013564,4.0912166,8.890817,3.00923
13126,8.029634,4.093924,8.900512,3.0109234
13127,8.13848,4.053635,8.923609,2.9871483
13128,8.245417,4.111455,8.968775,2.991828
13129,8.225427,4.136311,8.979796,3.0044234
13130,8.228497,4.1023426,8.905812,2.9634416
13131,8.279689,4.129292,8.963464,2.9850473
13132,8.216236,4.0880675,8.956156,2.990488
13133,8.193097,4.072045,8.940932,2.9846344
13134,8.173897,4.078302,8.911793,2.9758492
13135,8.231436,4.0928493,8.959359,2.9876115
13136,8.235389,4.130045,8.981862,3.0026252
13137,8.295488,4.1621165,8.987152,2.997253
13138,8.27585,4.1575017,8.97781,2.9966197
13139,8.240409,4.1160336,8.973468,2.9960432
13140,8.275336,4.1303086,8.987151,2.9971864
13141,8.10446,4.0601344,8.939181,3.0017455
13142,8.296843,4.1639714,8.980552,2.9951508
13143,8.229474,4.141919,8.966127,3.00184
13144,8.300234,4.1740046,8.983562,2.9944782
13145,8.255562,4.130729,8.979512,2.9989333
13146,8.223456,4.094138,8.958793,2.990196
13147,8.186388,4.1294656,8.956017,3.0061936
13148,8.216953,4.1205783,8.964001,3.0001163
13149,8.210132,4.145358,8.9523115,3.0002463
13150,8.26184,4.1141825,8.954234,2.9788318
13151,8.0586605,4.0459843,8.888083,2.9878876
13152,8.20771,4.1359463,8.950831,3.0003011
13153,8.273472,4.1602297,8.989286,3.0035417
13154,8.023214,4.0929976,8.896466,3.0110795
13155,8.131314,4.064795,8.900708,2.979482
13156,8.150992,4.071705,8.919446,2.9854555
13157,8.257792,4.1403494,8.981956,3.0017898
13158,8.250764,4.1320634,8.978711,2.9991622
13159,8.080014,4.0524178,8.886816,2.9816494
13160,7.982017,4.051921,8.876158,3.0017598
13161,8.3279,4.183222,8.991239,2.9914408
13162,8.267257,4.125116,8.980569,2.9961243
13163,8.231567,4.146277,8.978383,3.0068707
13164,8.074728,4.033276,8.8922615,2.9839299
13165,8.146939,4.0636353,8.893499,2.9664779
13166,8.220416,4.1105494,8.966145,2.9969637
13167,8.015713,4.0927477,8.892408,3.0099833
13168,7.9919467,4.046988,8.876994,2.9992669
13169,8.084612,4.0698195,8.931387,3.0120742
13170,8.335557,4.188583,9.002306,2.9953709
13171,8.081254,4.1087112,8.873927,2.9915655
13172,8.3053875,4.1490064,9.012244,2.99958
13173,8.293991,4.1776814,8.993911,3.0019197
13174,8.054664,4.0748253,8.923714,3.0151494
13175,8.137694,4.0499573,8.900034,2.9698458
13176,8.287901,4.1633625,8.979583,2.9944453
13177,8.212438,4.141815,8.953897,3.0006435
13178,8.282616,4.1651797,8.989041,3.0018487
13179,8.100491,4.0449247,8.906399,2.9855955
13180,8.143206,4.1260023,8.926732,3.0037568
13181,8.241399,4.1140122,8.972727,2.9941432
13182,8.241859,4.107765,8.962996,2.9897203
13183,8.230873,4.092523,8.943299,2.97889
13184,8.267687,4.1549454,8.977723,2.9988534
13185,8.268991,4.1517024,8.99042,3.0044572
13186,8.0884905,4.0734067,8.886822,2.9771173
13187,8.269157,4.1305084,8.985802,2.9938815
13188,8.287655,4.148104,8.986362,2.9967484
13189,8.120175,4.066047,8.947282,3.002833
13190,8.101965,4.0391216,8.895921,2.9786856
13191,8.208914,4.099262,8.899387,2.966391
13192,7.994934,4.068998,8.8923855,3.010742
13193,8.240487,4.0916786,8.957261,2.9805663
13194,8.1115885,4.037772,8.888788,2.9712908
13195,8.260473,4.161619,8.981369,3.002772
13196,7.959785,4.063446,8.870675,3.008074
13197,8.2186985,4.123288,8.968145,3.0010934
13198,8.218984,4.145131,8.969115,3.0059588
13199,8.071116,4.044642,8.900639,2.9905553
13200,8.259057,4.114876,8.972841,2.987734
13201,8.296373,4.1757016,8.988739,2.998711
13202,8.023261,4.047671,8.886518,2.9960084
13203,8.022202,4.0930486,8.894339,3.0105262
13204,8.036101,4.050913,8.901958,3.0008936
13205,8.262748,4.1514006,8.974139,2.999088
13206,8.063025,4.0335994,8.889101,2.9853284
13207,8.112217,4.069743,8.956833,3.0087771
13208,8.246299,4.1121864,8.9657345,2.98897
13209,8.270381,4.129881,8.979749,2.9957566
13210,8.185273,4.066863,8.934215,2.9821343
13211,8.292706,4.1727543,8.978446,2.9951608
13212,8.051511,4.048077,8.902867,2.995649
13213,8.1708355,4.1325827,8.942775,3.0046775
13214,8.162148,4.0555882,8.921332,2.9786074
13215,8.034457,4.0400677,8.883451,2.9912822
13216,8.093104,4.048082,8.879323,2.9710119
13217,8.210681,4.0931854,8.93516,2.9809005
13218,8.199665,4.1307807,8.952436,3.0011883
13219,8.239358,4.1123414,8.969598,2.9949732
13220,8.238367,4.0968003,8.950814,2.9814377
13221,7.94488,4.1670475,8.862315,3.0236573
13222,8.08213,4.0606027,8.928906,3.0041258
13223,8.261961,4.1132884,8.957128,2.9806411
13224,7.946214,4.0767612,8.87002,3.0130012
13225,8.101637,4.11243,8.8864975,2.9939504
13226,8.318084,4.159745,9.029928,3.0042176
13227,8.141266,4.0784063,8.873152,2.9680588
13228,8.217304,4.1229243,8.968111,3.0002031
13229,8.193731,4.1294565,8.959713,3.0051723
13230,8.120291,4.069735,8.962188,3.0111463
13231,8.296141,4.1664386,8.983538,2.9959397
13232,8.242723,4.108697,8.9573555,2.9844785
13233,8.032166,4.044993,8.887594,2.9936984
13234,8.01317,4.0915146,8.889478,3.0100718
13235,8.056602,4.0370655,8.889251,2.9869668
13236,8.164674,4.061763,8.93368,2.9859836
13237,8.074835,4.035481,8.891726,2.9840786
13238,8.192562,4.076046,8.943644,2.986664
13239,8.271098,4.155911,8.990267,3.0043998
13240,8.285351,4.1230125,8.966459,2.979884
13241,8.181229,4.078503,8.887547,2.9617646
13242,8.225913,4.1204867,8.972103,2.999283
13243,8.170664,4.127968,8.939694,3.0036032
13244,8.226492,4.10935,8.967998,2.9957838
13245,8.078464,4.0726056,8.839345,2.9653225
13246,8.050249,4.035929,8.88678,2.9871805
13247,8.348682,4.1973867,9.025391,3.002138
13248,8.243196,4.1427717,8.980508,3.0047288
13249,8.016798,4.0909166,8.890875,3.0092192
13250,8.274809,4.1573586,8.981125,2.9987335
13251,8.250653,4.1200876,8.970813,2.9920661
13252,8.114191,4.0413465,8.936115,2.994366
13253,8.149343,4.1269603,8.92927,3.0039656
13254,8.08202,4.0555754,8.854461,2.9673078
13255,8.089885,4.056674,8.891171,2.9783316
13256,8.298483,4.156619,8.984623,2.9947307
13257,8.124868,4.0780635,8.86591,2.9683335
13258,8.021981,4.092198,8.894806,3.0106804
13259,8.079957,4.0503454,8.892306,2.9843104
13260,8.354319,4.201537,9.033502,3.0055866
13261,8.018668,4.0887175,8.8901,3.0089862
13262,8.252849,4.13648,8.985102,3.0022213
13263,8.247135,4.1095266,8.942085,2.9771712
13264,8.195966,4.0868382,8.931411,2.9806783
13265,8.130003,4.0868073,8.967861,3.0185845
13266,8.246674,4.1106596,8.961821,2.98724
13267,8.267724,4.1549063,8.989539,3.0052326
13268,8.236923,4.101724,8.962398,2.9888237
13269,8.252894,4.119786,8.9793415,2.9936244
13270,8.093058,4.0392585,8.910661,2.9860485
13271,7.998782,4.0593243,8.888935,3.0064628
13272,8.172101,4.1252737,8.931526,2.9985318
13273,8.200399,4.1467094,8.938591,2.9974735
13274,8.3285885,4.185789,8.998123,2.9948416
13275,8.087828,4.0567265,8.872343,2.9727075
13276,8.171846,4.0639057,8.937559,2.9865375
13277,8.17093,4.1328745,8.954005,3.0073185
13278,7.9450865,4.0678687,8.866201,3.0094936
13279,8.119491,4.0623946,8.90479,2.9829047
13280,8.132818,4.047539,8.911579,2.9820063
13281,8.313965,4.180451,8.988604,2.9938216
13282,8.183553,4.0829983,8.986337,3.0068355
13283,8.063998,4.048374,8.890322,2.988005
13284,8.004124,4.054895,8.887108,3.0029252
13285,8.230917,4.0896454,8.933657,2.972836
13286,8.113237,4.0523615,8.936465,2.9929042
13287,8.238477,4.11811,8.974541,2.99782
13288,8.294655,4.1572237,8.977553,2.993441
13289,8.273132,4.127288,8.98501,2.996455
13290,8.272265,4.1439085,8.984352,2.9993093
13291,8.300428,4.1656466,8.981776,2.994408
13292,8.220177,4.1171412,8.967071,2.9987438
13293,8.19576,4.073452,8.933272,2.9796023
13294,8.275079,4.1362815,8.98545,2.9982026
13295,8.076945,4.04102,8.899003,2.9873726
13296,8.103024,4.0376725,8.896115,2.979681
13297,8.313719,4.1834702,9.002282,2.999875
13298,8.1828575,4.0676556,8.905347,2.9679966
13299,8.1725645,4.078216,8.932481,2.9860272
13300,8.02387,4.058834,8.901701,3.0054674
13301,8.141625,4.0443177,8.898612,2.9710097
13302,8.175089,4.0820165,8.900374,2.9710596
13303,8.020256,4.093097,8.894524,3.0102131
13304,8.196276,4.075962,8.945382,2.9865766
13305,8.052457,4.034627,8.883583,2.9851117
13306,8.290729,4.162653,8.981658,2.9945116
13307,8.324245,4.1826816,8.991318,2.9916487
13308,8.296793,4.172797,8.980708,2.995321
13309,7.9415426,4.0691137,8.863305,3.008976
13310,8.291692,4.1770244,8.999636,3.004583
13311,8.0179405,4.093392,8.891926,3.0096786
13312,8.228846,4.101318,8.9604645,2.991638
13313,8.291577,4.163086,8.9882965,2.9992223
13314,8.092344,4.076513,8.888292,2.9762495
13315,8.288236,4.1442347,8.982217,2.9942667
13316,8.018801,4.0913363,8.891686,3.0097425
13317,8.066819,4.0452976,8.902123,2.990199
13318,8.096792,4.048327,8.882148,2.9719024
13319,8.098224,4.067128,8.932467,3.0058684
13320,8.10114,4.0384226,8.894185,2.978865
13321,8.282024,4.1662297,8.9563675,2.9866056
13322,8.267811,4.133545,8.9801855,2.9972594
13323,8.214285,4.0839777,8.946401,2.9845028
13324,8.207339,4.1419506,8.966216,3.0070546
13325,8.081618,4.064451,8.925299,3.0070026
13326,8.115563,4.041184,8.894713,2.9749339
13327,7.991836,4.044539,8.873957,2.9975805
13328,8.019472,4.0921764,8.894127,3.0107205
13329,8.277671,4.155415,8.978728,2.9963214
13330,8.208239,4.07705,8.921518,2.97109
13331,8.054782,4.047333,8.890723,2.9903038
13332,8.014748,4.090786,8.888918,3.0098884
13333,8.022198,4.0566254,8.906717,3.007454
13334,8.164231,4.0868373,8.960779,2.9956963
13335,8.0643015,4.054778,8.924416,3.0040288
13336,8.249091,4.1165137,8.970922,2.9930778
13337,8.022366,4.0903735,8.895432,3.0102842
13338,8.24905,4.145373,8.979478,3.0037072
13339,8.300373,4.1747427,8.994875,2.9994047
13340,8.265796,4.168287,8.985086,3.0051877
13341,7.969484,4.13462,8.859783,3.0166252
13342,8.2985735,4.163324,8.985428,2.9963284
13343,8.241345,4.157776,8.975425,3.005767
13344,8.306429,4.1472664,9.005269,2.998566
13345,8.216024,4.1090884,8.891235,2.961742
13346,8.0613575,4.04819,8.908057,2.9951603
13347,8.209844,4.123954,8.963349,3.0008857
13348,8.245729,4.1155586,8.968272,2.9920235
13349,8.093903,4.0586367,8.868263,2.970525
13350,8.286597,4.1517467,9.015947,3.0086238
13351,8.280485,4.166796,8.985439,3.0010047
13352,8.279987,4.171001,8.986079,3.0017364
13353,8.064621,4.033916,8.887741,2.9844592
13354,8.197642,4.087324,8.890815,2.9613447
13355,7.9337144,4.0667424,8.857356,3.0075226
13356,8.12417,4.065721,8.883703,2.9726362
13357,8.238291,4.1534114,8.967972,3.0018451
13358,8.247054,4.1311994,8.97893,3.0007422
13359,8.270359,4.1280727,8.9778385,2.9928343
13360,8.060898,4.036712,8.909162,2.9964347
13361,8.228132,4.15331,8.955266,2.9988363
13362,8.006741,4.0438385,8.881683,2.9985034
13363,8.192077,4.0888395,8.927351,2.9806423
13364,8.28871,4.1268797,8.959138,2.976638
13365,8.02407,4.0920153,8.897262,3.0107007
13366,8.268765,4.163341,8.985669,3.0037239
13367,8.020447,4.0909767,8.89421,3.0103922
13368,8.084968,4.05366,8.915039,2.992341
13369,8.205193,4.1251626,8.960281,3.0007112
13370,8.204296,4.0939837,8.951791,2.9904664
13371,8.183002,4.13149,8.934576,2.997649
13372,7.985459,4.1524835,8.864695,3.0177884
13373,8.014187,4.089592,8.890222,3.0089064
13374,8.016311,4.091269,8.89071,3.0094743
13375,8.231592,4.1226106,8.97415,2.998541
13376,8.188216,4.093307,8.8827095,2.962247
13377,8.267978,4.151263,8.988691,3.0035357
13378,8.08259,4.0657153,8.943361,3.0097313
13379,8.236111,4.10315,8.964032,2.990555
13380,8.226121,4.13991,8.973548,3.005862
13381,8.233752,4.1548715,8.973895,3.0066397
13382,8.17979,4.0605006,8.919204,2.9741788
13383,8.015445,4.091801,8.890586,3.0093455
13384,8.250098,4.1103635,8.957437,2.9822536
13385,8.297531,4.1374016,8.982332,2.9877467
13386,8.09213,4.0365734,8.893928,2.9804094
13387,8.217979,4.146518,8.969349,3.007033
13388,8.016808,4.0528164,8.896943,3.0045695
13389,8.292132,4.17154,8.979468,2.995219
13390,8.303243,4.1694326,8.988726,2.9954166
13391,8.244728,4.124023,8.974727,2.9974327
13392,7.966529,4.1384277,8.872326,3.022794
13393,8.275989,4.116558,8.958262,2.9777887
13394,8.044943,4.0327773,8.88518,2.9874158
13395,8.063966,4.048788,8.891885,2.9888585
13396,8.270699,4.1489015,8.98921,3.0027711
13397,8.262571,4.116951,8.967487,2.9858975
13398,7.943429,4.0681505,8.86486,3.0085156
13399,8.163371,4.0565686,8.927907,2.9832141
13400,8.284752,4.1664133,8.959888,2.9874642
13401,8.291815,4.1362047,8.983666,2.9901416
13402,8.047632,4.0607758,8.919594,3.0040717
13403,8.050374,4.041938,8.894527,2.9895535
13404,8.151731,4.1276536,8.910447,2.9945393
13405,8.278504,4.1728854,8.989247,3.0026789
13406,8.325303,4.1880164,9.010709,3.001395
13407,8.096974,4.051829,8.87091,2.9670799
13408,8.3001375,4.164457,8.982641,2.995334
13409,8.095877,4.0606327,8.870725,2.9719944
13410,8.2032995,4.080668,8.948719,2.9872415
13411,8.22199,4.085547,8.9458685,2.9817202
13412,7.9895654,4.048715,8.87599,2.9992654
13413,8.124091,4.0668306,8.951519,3.0038571
13414,8.014814,4.091411,8.889337,3.0087624
13415,8.239542,4.1097093,8.916656,2.9671597
13416,8.300504,4.1814003,8.998633,3.0027077
13417,8.151589,4.069601,8.944904,2.9900005
13418,8.0876255,4.112292,8.879512,2.9920626
13419,8.2786665,4.162131,8.991652,3.0036647
13420,8.247624,4.108891,8.971253,2.9932168
13421,8.222434,4.0937996,8.960494,2.9913626
13422,8.287467,4.147703,8.986419,2.9974964
13423,8.3164215,4.1492953,9.012251,2.9973543
13424,8.22342,4.130859,8.965298,3.0002518
13425,8.054472,4.035233,8.89789,2.9920692
13426,8.150265,4.078405,8.875175,2.9666579
13427,8.2153845,4.096289,8.951662,2.9877727
13428,8.114694,4.062843,8.86663,2.9675858
13429,8.03693,4.049516,8.88914,2.9939165
13430,8.220321,4.117631,8.896957,2.9675567
13431,8.198685,4.0778522,8.946328,2.987804
13432,8.28563,4.173866,8.996555,3.005818
13433,8.046521,4.064202,8.923843,3.008491
13434,8.122368,4.0581145,8.895822,2.9784799
13435,8.295809,4.169302,8.974555,2.9917881
13436,8.004864,4.046898,8.883031,2.9997303
13437,8.328376,4.145026,8.999377,2.9866195
13438,8.251937,4.131039,8.978842,2.9988525
13439,8.155696,4.071404,8.91894,2.98331
13440,8.231271,4.100083,8.9407625,2.9788833
13441,8.060787,4.0564895,8.919299,3.0042093
13442,8.259829,4.1107492,8.950881,2.9771123
13443,8.058999,4.0467215,8.890542,2.9883661
13444,8.253693,4.119722,8.930159,2.9749243
13445,7.9946766,4.077077,8.891916,3.0128996
13446,8.261537,4.1549606,8.986184,3.00417
13447,8.089617,4.056335,8.871843,2.9719183
13448,8.223068,4.141494,8.974055,3.0071461
13449,8.333855,4.193648,9.013592,3.0014608
13450,8.220153,4.095094,8.958554,2.9909427
13451,8.307375,4.1846023,9.003723,3.0037143
